id log2FoldChange
ENSG00000100033 3.38389924608671
ENSG00000189433 3.36630981063817
ENSG00000119938 3.32365112002399
ENSG00000189431 3.29801042494196
ENSG00000128512 3.27605566188815
ENSG00000088280 3.24062703553969
ENSG00000150630 3.18850514906341
ENSG00000160179 3.18305204437805
ENSG00000160207 3.17448467874848
ENSG00000253669 3.16312481658393
ENSG00000189334 3.15897345374502
ENSG00000272327 3.1524021806702
ENSG00000177494 3.14399234221111
ENSG00000132746 3.14050773455406
ENSG00000269989 3.1069778593902
ENSG00000140022 3.10251414734475
ENSG00000125864 3.0982269468455
ENSG00000114423 3.07167998471255
ENSG00000116701 3.06873357370117
ENSG00000139144 3.06508496672716
ENSG00000105329 3.05086338667325
ENSG00000106823 3.04970305403845
ENSG00000172818 3.04174348746406
ENSG00000151240 3.03717097080579
ENSG00000139263 3.0348171796557
ENSG00000136542 3.03456163828183
ENSG00000179869 3.02962501468807
ENSG00000159166 3.02502630216363
ENSG00000144857 3.02067934266944
ENSG00000049323 3.01824636930895
ENSG00000138696 2.9864123305959
ENSG00000125775 2.98418354127438
ENSG00000226963 2.9831686612786
ENSG00000237187 2.96225144868704
ENSG00000101213 2.95986960800375
ENSG00000182261 2.95889490204882
ENSG00000141480 2.94049880542518
ENSG00000143382 2.92331923172895
ENSG00000151632 2.9192276235064
ENSG00000261553 2.91548783958757
ENSG00000185585 2.91383814374461
ENSG00000169851 2.90708640705594
ENSG00000091622 2.90438187151972
ENSG00000136059 2.89968049597514
ENSG00000175591 2.88597958539856
ENSG00000134321 2.87007668290413
ENSG00000052795 2.86525606066821
ENSG00000145545 2.85662416196244
ENSG00000143515 2.85059506752783
ENSG00000226145 2.83625477153201
ENSG00000206075 2.83612854207374
ENSG00000123384 2.81606284664443
ENSG00000157168 2.80416696718139
ENSG00000154930 2.80251590136152
ENSG00000185186 2.79045108191889
ENSG00000124466 2.78746155563923
ENSG00000135318 2.78450375607697
ENSG00000189280 2.76871283252627
ENSG00000096696 2.76384973557689
ENSG00000110328 2.74933586350234
ENSG00000260401 2.7429825780519
ENSG00000261189 2.74211730093171
ENSG00000153294 2.73649319437599
ENSG00000158055 2.73620026395776
ENSG00000163531 2.73519963322295
ENSG00000121742 2.73327512311647
ENSG00000112715 2.73275066780841
ENSG00000065357 2.71174508489519
ENSG00000136235 2.70702993067463
ENSG00000197461 2.70533063067793
ENSG00000255248 2.7034131445553
ENSG00000272734 2.70173168161334
ENSG00000114270 2.69387500693095
ENSG00000168453 2.68043554719927
ENSG00000038295 2.67781713811608
ENSG00000167741 2.6761765602815
ENSG00000125089 2.67437686785699
ENSG00000090776 2.6645741933105
ENSG00000175793 2.66213069577467
ENSG00000120162 2.65991150591872
ENSG00000178209 2.63744369533607
ENSG00000188660 2.63682789280568
ENSG00000205420 2.6235520422417
ENSG00000161714 2.62213485511576
ENSG00000158292 2.61487496736414
ENSG00000272211 2.60444872226542
ENSG00000173805 2.59340113764706
ENSG00000185479 2.59008642206394
ENSG00000058668 2.58703262600162
ENSG00000176845 2.57216861127705
ENSG00000187017 2.56573345213326
ENSG00000155090 2.56065545152575
ENSG00000159388 2.55157888413064
ENSG00000146054 2.54698506396834
ENSG00000237989 2.54654849220417
ENSG00000111863 2.54443428849878
ENSG00000168743 2.54211862798953
ENSG00000101384 2.51049129414466
ENSG00000167757 2.49471448616381
ENSG00000114268 2.49410261294864
ENSG00000131620 2.4899865044764
ENSG00000147642 2.48238321373178
ENSG00000184838 2.48034805657067
ENSG00000068078 2.47174488953375
ENSG00000150054 2.47154784878858
ENSG00000008118 2.46958029381457
ENSG00000178038 2.46286475962869
ENSG00000143320 2.46225310893695
ENSG00000139668 2.45549130540246
ENSG00000170190 2.44015414475024
ENSG00000058085 2.43873421313363
ENSG00000022267 2.43866362652321
ENSG00000115884 2.43434714052824
ENSG00000222009 2.43297515943732
ENSG00000170271 2.43100577762359
ENSG00000163629 2.42537635219653
ENSG00000073282 2.41975695990866
ENSG00000136153 2.41257237064742
ENSG00000166396 2.41164045275666
ENSG00000113070 2.3944553653172
ENSG00000198435 2.39297264562901
ENSG00000118922 2.3919907447249
ENSG00000001617 2.38402415857313
ENSG00000167880 2.38276127691179
ENSG00000173156 2.37943472594286
ENSG00000136002 2.37870044013539
ENSG00000225383 2.37350259171111
ENSG00000110090 2.36120741727641
ENSG00000139289 2.3577248674327
ENSG00000173269 2.35615863886987
ENSG00000170006 2.35609359153015
ENSG00000164086 2.34636539500748
ENSG00000115363 2.34523922703415
ENSG00000108352 2.34451984742698
ENSG00000141579 2.30552353877228
ENSG00000058453 2.29649249426864
ENSG00000197565 2.28952905364384
ENSG00000144136 2.28881859541508
ENSG00000139318 2.28509398782486
ENSG00000091409 2.28225070279708
ENSG00000105963 2.28176141506655
ENSG00000148180 2.27817800671442
ENSG00000053747 2.27330858038038
ENSG00000186081 2.27201430931912
ENSG00000117394 2.27136212502006
ENSG00000171903 2.27083141909886
ENSG00000101255 2.26854161200625
ENSG00000178184 2.2659537247587
ENSG00000171517 2.2610353991859
ENSG00000148926 2.25311876062408
ENSG00000182795 2.25278468170486
ENSG00000148120 2.22765164882933
ENSG00000171223 2.2198601929965
ENSG00000134363 2.21937055429259
ENSG00000170873 2.21933891453274
ENSG00000171488 2.21709085012634
ENSG00000109339 2.21201673524508
ENSG00000196739 2.21176793552299
ENSG00000158246 2.20587987502401
ENSG00000145555 2.20307133948645
ENSG00000187193 2.20155292194665
ENSG00000081320 2.19865799832053
ENSG00000165474 2.19754691619324
ENSG00000223485 2.19527648035353
ENSG00000004468 2.19160885653968
ENSG00000108578 2.19160885653968
ENSG00000196154 2.18482662296993
ENSG00000065534 2.18381523019286
ENSG00000213903 2.18323968202423
ENSG00000134762 2.18093935293312
ENSG00000140450 2.17535745254454
ENSG00000175984 2.17510706661011
ENSG00000133477 2.17480811671438
ENSG00000137642 2.16921367879732
ENSG00000065618 2.16877138318429
ENSG00000137449 2.16160338745174
ENSG00000082458 2.15892986455363
ENSG00000069812 2.15825940654518
ENSG00000185100 2.15658747422192
ENSG00000102554 2.14821553968052
ENSG00000106366 2.14648356465485
ENSG00000052802 2.14584881078759
ENSG00000151651 2.14575788380175
ENSG00000131650 2.14546578527694
ENSG00000169174 2.14428854568098
ENSG00000197747 2.14327281507935
ENSG00000109686 2.13795880272336
ENSG00000132481 2.13712415124455
ENSG00000065308 2.13213965340305
ENSG00000251169 2.13114827060647
ENSG00000092929 2.1268267757432
ENSG00000218336 2.11644138467437
ENSG00000246640 2.11182907089871
ENSG00000163697 2.11141736117857
ENSG00000171105 2.10753024093682
ENSG00000198964 2.10582783651292
ENSG00000142178 2.0920225185565
ENSG00000178585 2.08528271859316
ENSG00000107679 2.08471493622166
ENSG00000179388 2.08371921482529
ENSG00000138386 2.07981476036938
ENSG00000103269 2.07869140688338
ENSG00000160796 2.07469764270178
ENSG00000124762 2.06882290240072
ENSG00000169594 2.06493108755849
ENSG00000197535 2.06183664237941
ENSG00000137699 2.06091170018432
ENSG00000068137 2.05433699336152
ENSG00000272016 2.05157449682375
ENSG00000048471 2.04900996434837
ENSG00000260231 2.04625464706366
ENSG00000071909 2.04517281684463
ENSG00000162552 2.04393469496974
ENSG00000121552 2.03927466420898
ENSG00000165272 2.03760772155203
ENSG00000063660 2.0329190577434
ENSG00000152518 2.02694704553981
ENSG00000105516 2.02620467134614
ENSG00000164125 2.02531448435923
ENSG00000076356 2.02445113515319
ENSG00000131746 2.01869162135644
ENSG00000188910 2.01527865113901
ENSG00000196914 2.01457252067021
ENSG00000166025 2.01426201147519
ENSG00000251194 2.01354846053342
ENSG00000184584 2.00960029400669
ENSG00000150782 2.00960029400669
ENSG00000134278 2.00780467314307
ENSG00000107957 2.00578577717609
ENSG00000102931 2.00358455388892
ENSG00000129595 2.00091308999493
